Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
4701,4.370e-07,4.953e+03,0.6889,0.5504, 41.96, 32.16, 1.817, 1.377,0.00159,0.001261,1.022e+03,0.8335,0.6593, 42.55, 32.70, 1.872, 1.423,0.001656,0.001304
4702,4.340e-07,4.966e+03,0.6913,0.5555, 41.97, 32.16, 1.828, 1.382,0.00162,0.001283,1.023e+03,0.8345,0.6607, 42.55, 32.71, 1.872, 1.423,0.001715,0.001339
4703,4.311e-07,4.964e+03,0.6913,0.5528, 41.97, 32.15, 1.804, 1.380,0.00157,0.001250,1.023e+03,0.7987,0.6384, 42.55, 32.70, 1.903, 1.444,0.001707,0.001318
4704,4.282e-07,4.957e+03,0.6917,0.5524, 41.94, 32.15, 1.808, 1.382,0.00161,0.001285,1.023e+03,0.8184,0.6501, 42.55, 32.71, 1.960, 1.484,0.001671,0.001310
4705,4.253e-07,4.968e+03,0.6885,0.5512, 41.96, 32.16, 1.812, 1.374,0.00159,0.001262,1.023e+03,0.8369,0.6616, 42.55, 32.70, 1.912, 1.448,0.001740,0.001342
4706,4.225e-07,4.972e+03,0.6978,0.5593, 42.00, 32.18, 1.802, 1.367,0.00158,0.001257,1.022e+03,0.7922,0.6385, 42.55, 32.71, 1.832, 1.391,0.001653,0.001313
4707,4.196e-07,4.968e+03,0.6919,0.5528, 41.97, 32.16, 1.808, 1.377,0.00159,0.001246,1.023e+03,0.8261,0.6538, 42.54, 32.70, 1.930, 1.463,0.001716,0.001325
4708,4.167e-07,4.969e+03,0.6918,0.5562, 41.96, 32.17, 1.829, 1.388,0.00159,0.001259,1.023e+03,0.8235,0.6521, 42.55, 32.71, 1.905, 1.447,0.001705,0.001316
4709,4.139e-07,4.954e+03,0.6908,0.5535, 41.96, 32.15, 1.793, 1.356,0.00159,0.001267,1.022e+03,0.8134,0.6469, 42.54, 32.70, 1.909, 1.451,0.001683,0.001319
4710,4.110e-07,4.971e+03,0.6884,0.5516, 41.97, 32.17, 1.835, 1.395,0.00161,0.001286,1.023e+03,0.8103,0.6453, 42.55, 32.70, 1.918, 1.456,0.001739,0.001336
4711,4.082e-07,4.963e+03,0.6884,0.5530, 41.95, 32.15, 1.765, 1.350,0.00160,0.001276,1.023e+03,0.8146,0.6483, 42.55, 32.71, 1.895, 1.438,0.001690,0.001310
4712,4.054e-07,4.961e+03,0.6928,0.5530, 41.96, 32.16, 1.795, 1.363,0.00157,0.001253,1.023e+03,0.8214,0.6525, 42.55, 32.70, 1.843, 1.400,0.001710,0.001345
4713,4.026e-07,4.969e+03,0.6894,0.5491, 41.98, 32.16, 1.792, 1.363,0.00157,0.001245,1.023e+03,0.8133,0.6477, 42.55, 32.70, 1.891, 1.434,0.001723,0.001321
4714,3.998e-07,4.967e+03,0.6828,0.5449, 41.98, 32.17, 1.810, 1.384,0.00159,0.001264,1.023e+03,0.8089,0.6446, 42.55, 32.70, 1.918, 1.455,0.001693,0.001349
4715,3.970e-07,4.961e+03,0.6937,0.5545, 41.93, 32.14, 1.815, 1.375,0.00159,0.001268,1.023e+03,0.8114,0.6457, 42.54, 32.70, 1.927, 1.463,0.001728,0.001321
4716,3.942e-07,4.964e+03,0.6900,0.5509, 41.93, 32.14, 1.835, 1.393,0.00160,0.001264,1.022e+03,0.8106,0.6449, 42.54, 32.70, 1.894, 1.440,0.001683,0.001356
4717,3.914e-07,4.957e+03,0.6882,0.5517, 41.95, 32.17, 1.794, 1.356,0.00161,0.001282,1.023e+03,0.8239,0.6532, 42.55, 32.70, 1.874, 1.426,0.001709,0.001327
4718,3.886e-07,4.959e+03,0.6910,0.5545, 41.97, 32.17, 1.788, 1.364,0.00162,0.001279,1.022e+03,0.7970,0.6359, 42.54, 32.70, 1.926, 1.462,0.001690,0.001312
4719,3.859e-07,4.957e+03,0.6947,0.5537, 41.96, 32.15, 1.803, 1.353,0.00158,0.001264,1.023e+03,0.8163,0.6483, 42.54, 32.70, 1.943, 1.473,0.001731,0.001364
4720,3.831e-07,4.967e+03,0.6963,0.5603, 41.98, 32.18, 1.814, 1.373,0.00161,0.001269,1.022e+03,0.8479,0.6710, 42.54, 32.70, 1.839, 1.396,0.001685,0.001314
4721,3.804e-07,4.963e+03,0.6911,0.5536, 41.97, 32.16, 1.795, 1.368,0.00161,0.001277,1.022e+03,0.7937,0.6364, 42.54, 32.69, 1.910, 1.447,0.001706,0.001358
4722,3.777e-07,4.970e+03,0.6921,0.5518, 41.97, 32.16, 1.799, 1.372,0.00162,0.001284,1.022e+03,0.8078,0.6427, 42.53, 32.69, 1.926, 1.461,0.001699,0.001315
4723,3.750e-07,4.963e+03,0.6927,0.5570, 41.96, 32.15, 1.817, 1.385,0.00159,0.001274,1.022e+03,0.8586,0.6806, 42.54, 32.70, 1.899, 1.443,0.001676,0.001318
4724,3.723e-07,4.953e+03,0.6923,0.5540, 41.93, 32.14, 1.804, 1.378,0.00161,0.001268,1.024e+03,0.7991,0.6377, 42.54, 32.69, 1.884, 1.432,0.001815,0.001384
4725,3.696e-07,4.975e+03,0.6994,0.5587, 41.95, 32.16, 1.795, 1.373,0.00166,0.001333,1.022e+03,0.7993,0.6368, 42.54, 32.69, 1.889, 1.436,0.001683,0.001325
4726,3.669e-07,4.964e+03,0.6936,0.5552, 41.96, 32.15, 1.800, 1.371,0.00161,0.001274,1.023e+03,0.8278,0.6540, 42.54, 32.70, 1.884, 1.430,0.001746,0.001348
4727,3.642e-07,4.952e+03,0.6907,0.5546, 41.93, 32.14, 1.821, 1.372,0.00161,0.001264,1.021e+03,0.8109,0.6439, 42.53, 32.69, 1.898, 1.439,0.001664,0.001302
4728,3.615e-07,4.959e+03,0.6925,0.5535, 41.96, 32.16, 1.825, 1.394,0.00158,0.001246,1.023e+03,0.8116,0.6451, 42.54, 32.69, 1.966, 1.488,0.001729,0.001366
4729,3.589e-07,4.966e+03,0.6900,0.5503, 41.96, 32.15, 1.813, 1.386,0.00159,0.001261,1.023e+03,0.8424,0.6656, 42.54, 32.69, 1.843, 1.399,0.001742,0.001337
4730,3.562e-07,4.972e+03,0.6966,0.5593, 41.95, 32.13, 1.780, 1.365,0.00159,0.001271,1.022e+03,0.8050,0.6404, 42.54, 32.69, 1.896, 1.437,0.001726,0.001357
4731,3.536e-07,4.967e+03,0.6887,0.5509, 41.97, 32.17, 1.787, 1.360,0.00158,0.001263,1.022e+03,0.8277,0.6543, 42.53, 32.69, 1.924, 1.457,0.001696,0.001313
4732,3.510e-07,4.950e+03,0.6915,0.5566, 41.93, 32.15, 1.819, 1.386,0.00156,0.001242,1.022e+03,0.8074,0.6419, 42.54, 32.69, 1.909, 1.448,0.001704,0.001335
4733,3.484e-07,4.964e+03,0.6927,0.5547, 41.96, 32.17, 1.819, 1.391,0.00160,0.001267,1.022e+03,0.8026,0.6387, 42.53, 32.69, 1.880, 1.429,0.001691,0.001309
4734,3.457e-07,4.965e+03,0.6856,0.5460, 41.95, 32.15, 1.790, 1.361,0.00158,0.001250,1.022e+03,0.8354,0.6583, 42.54, 32.69, 1.917, 1.458,0.001699,0.001348
4735,3.431e-07,4.966e+03,0.6931,0.5564, 41.96, 32.16, 1.815, 1.373,0.00158,0.001248,1.022e+03,0.8296,0.6547, 42.54, 32.70, 1.889, 1.439,0.001701,0.001315
4736,3.406e-07,4.963e+03,0.6885,0.5526, 41.96, 32.15, 1.766, 1.346,0.00158,0.001263,1.022e+03,0.7998,0.6376, 42.55, 32.70, 1.828, 1.395,0.001689,0.001336
4737,3.380e-07,4.965e+03,0.6943,0.5570, 41.93, 32.14, 1.794, 1.372,0.00161,0.001281,1.023e+03,0.8151,0.6479, 42.54, 32.69, 1.913, 1.453,0.001730,0.001324
4738,3.354e-07,4.961e+03,0.6951,0.5603, 41.95, 32.15, 1.810, 1.385,0.00157,0.001247,1.022e+03,0.8456,0.6685, 42.54, 32.69, 1.869, 1.420,0.001683,0.001327
4739,3.329e-07,4.971e+03,0.6930,0.5559, 41.95, 32.15, 1.821, 1.376,0.00158,0.001265,1.022e+03,0.8150,0.6492, 42.54, 32.69, 1.971, 1.493,0.001705,0.001311
4740,3.303e-07,4.955e+03,0.6916,0.5503, 41.94, 32.14, 1.830, 1.397,0.00160,0.001263,1.022e+03,0.8103,0.6452, 42.53, 32.69, 1.912, 1.450,0.001702,0.001339
4741,3.278e-07,4.970e+03,0.6939,0.5547, 41.93, 32.13, 1.821, 1.380,0.00159,0.001263,1.022e+03,0.8117,0.6448, 42.54, 32.70, 1.936, 1.469,0.001691,0.001331
4742,3.252e-07,4.952e+03,0.6935,0.5594, 41.92, 32.13, 1.798, 1.370,0.00160,0.001273,1.022e+03,0.8360,0.6594, 42.53, 32.69, 1.858, 1.413,0.001718,0.001322
4743,3.227e-07,4.961e+03,0.6909,0.5545, 41.95, 32.15, 1.800, 1.354,0.00162,0.001291,1.022e+03,0.8069,0.6419, 42.53, 32.69, 1.909, 1.451,0.001699,0.001345
4744,3.202e-07,4.977e+03,0.6990,0.5577, 41.97, 32.19, 1.839, 1.394,0.00161,0.001278,1.022e+03,0.8012,0.6387, 42.53, 32.69, 1.913, 1.453,0.001696,0.001312
4745,3.177e-07,4.960e+03,0.6905,0.5507, 41.93, 32.14, 1.796, 1.374,0.00156,0.001235,1.022e+03,0.8287,0.6552, 42.53, 32.69, 1.916, 1.455,0.001716,0.001355
4746,3.152e-07,4.962e+03,0.6948,0.5569, 41.96, 32.17, 1.815, 1.373,0.00160,0.001275,1.022e+03,0.8273,0.6548, 42.53, 32.69, 1.905, 1.447,0.001698,0.001317
4747,3.127e-07,4.960e+03,0.6895,0.5514, 41.96, 32.15, 1.787, 1.364,0.00157,0.001239,1.021e+03,0.8048,0.6407, 42.53, 32.69, 1.876, 1.425,0.001663,0.001302
4748,3.103e-07,4.966e+03,0.6897,0.5462, 41.95, 32.14, 1.806, 1.377,0.00160,0.001269,1.022e+03,0.8239,0.6525, 42.53, 32.69, 1.933, 1.467,0.001685,0.001325
4749,3.078e-07,4.974e+03,0.6929,0.5551, 41.96, 32.16, 1.822, 1.385,0.00160,0.001275,1.022e+03,0.8078,0.6422, 42.54, 32.70, 1.984, 1.503,0.001686,0.001310
4750,3.053e-07,4.972e+03,0.6918,0.5503, 41.97, 32.16, 1.856, 1.410,0.00159,0.001257,1.022e+03,0.8078,0.6416, 42.54, 32.70, 1.803, 1.374,0.001702,0.001320
4751,3.029e-07,4.958e+03,0.6937,0.5529, 41.96, 32.15, 1.757, 1.346,0.00156,0.001241,1.022e+03,0.8207,0.6505, 42.53, 32.69, 1.933, 1.467,0.001682,0.001318
4752,3.005e-07,4.957e+03,0.6894,0.5519, 41.97, 32.17, 1.791, 1.361,0.00157,0.001238,1.022e+03,0.8178,0.6494, 42.53, 32.69, 1.863, 1.417,0.001704,0.001312
4753,2.980e-07,4.963e+03,0.6924,0.5556, 41.95, 32.16, 1.784, 1.366,0.00156,0.001240,1.022e+03,0.8028,0.6398, 42.54, 32.69, 1.864, 1.417,0.001721,0.001341
4754,2.956e-07,4.966e+03,0.6948,0.5553, 41.95, 32.16, 1.785, 1.357,0.00159,0.001257,1.022e+03,0.8291,0.6561, 42.53, 32.69, 1.953, 1.482,0.001677,0.001318
4755,2.932e-07,4.954e+03,0.6865,0.5505, 41.93, 32.14, 1.828, 1.390,0.00158,0.001257,1.022e+03,0.8253,0.6545, 42.53, 32.69, 1.929, 1.464,0.001704,0.001314
4756,2.908e-07,4.968e+03,0.6998,0.5569, 41.94, 32.15, 1.841, 1.404,0.00159,0.001271,1.023e+03,0.7933,0.6381, 42.53, 32.69, 1.896, 1.439,0.001771,0.001371
4757,2.884e-07,4.966e+03,0.6950,0.5584, 41.92, 32.13, 1.775, 1.355,0.00161,0.001290,1.021e+03,0.8361,0.6604, 42.53, 32.69, 1.902, 1.444,0.001662,0.001304
4758,2.861e-07,4.976e+03,0.6906,0.5534, 41.95, 32.15, 1.798, 1.371,0.00162,0.001281,1.022e+03,0.8151,0.6473, 42.53, 32.69, 1.871, 1.422,0.001745,0.001355
4759,2.837e-07,4.954e+03,0.6942,0.5544, 41.94, 32.14, 1.816, 1.390,0.00160,0.001264,1.022e+03,0.8093,0.6436, 42.53, 32.68, 1.944, 1.475,0.001700,0.001316
4760,2.814e-07,4.968e+03,0.6867,0.5493, 41.91, 32.13, 1.803, 1.368,0.00157,0.001256,1.021e+03,0.8179,0.6493, 42.53, 32.69, 1.893, 1.437,0.001666,0.001299
4761,2.790e-07,4.961e+03,0.6944,0.5548, 41.96, 32.15, 1.835, 1.394,0.00158,0.001261,1.022e+03,0.8112,0.6449, 42.53, 32.69, 1.900, 1.442,0.001722,0.001357
4762,2.767e-07,4.966e+03,0.6858,0.5489, 41.97, 32.17, 1.788, 1.356,0.00160,0.001274,1.023e+03,0.8365,0.6608, 42.53, 32.69, 1.921, 1.457,0.001747,0.001331
4763,2.743e-07,4.965e+03,0.6909,0.5540, 41.97, 32.16, 1.803, 1.369,0.00160,0.001269,1.021e+03,0.8214,0.6516, 42.53, 32.69, 1.870, 1.420,0.001693,0.001340
4764,2.720e-07,4.961e+03,0.6894,0.5513, 41.94, 32.15, 1.836, 1.392,0.00156,0.001247,1.021e+03,0.8159,0.6484, 42.53, 32.69, 1.923, 1.457,0.001668,0.001304
4765,2.697e-07,4.946e+03,0.6893,0.5520, 41.92, 32.13, 1.791, 1.368,0.00159,0.001264,1.022e+03,0.8119,0.6457, 42.53, 32.69, 1.930, 1.463,0.001698,0.001333
4766,2.674e-07,4.965e+03,0.6871,0.5505, 41.94, 32.15, 1.823, 1.387,0.00159,0.001268,1.022e+03,0.8339,0.6591, 42.53, 32.69, 1.851, 1.408,0.001686,0.001342
4767,2.651e-07,4.951e+03,0.6924,0.5549, 41.94, 32.15, 1.793, 1.368,0.00157,0.001246,1.022e+03,0.8278,0.6556, 42.53, 32.69, 1.934, 1.469,0.001689,0.001310
4768,2.629e-07,4.967e+03,0.6927,0.5527, 41.95, 32.15, 1.813, 1.381,0.00161,0.001277,1.022e+03,0.8134,0.6468, 42.53, 32.69, 1.899, 1.444,0.001752,0.001336
4769,2.606e-07,4.970e+03,0.6916,0.5525, 41.95, 32.14, 1.824, 1.394,0.00161,0.001273,1.021e+03,0.8061,0.6415, 42.53, 32.69, 1.893, 1.439,0.001680,0.001331
4770,2.583e-07,4.967e+03,0.6910,0.5542, 41.95, 32.16, 1.795, 1.377,0.00160,0.001271,1.022e+03,0.8259,0.6547, 42.53, 32.69, 1.912, 1.452,0.001698,0.001313
4771,2.561e-07,4.966e+03,0.6908,0.5556, 41.95, 32.16, 1.819, 1.394,0.00157,0.001238,1.022e+03,0.8141,0.6474, 42.53, 32.68, 1.895, 1.439,0.001734,0.001370
4772,2.539e-07,4.965e+03,0.6903,0.5509, 41.95, 32.15, 1.801, 1.370,0.00160,0.001283,1.022e+03,0.8079,0.6431, 42.53, 32.69, 1.883, 1.429,0.001691,0.001330
4773,2.516e-07,4.959e+03,0.6905,0.5524, 41.92, 32.13, 1.798, 1.364,0.00159,0.001260,1.021e+03,0.8159,0.6484, 42.53, 32.68, 1.904, 1.445,0.001692,0.001317
4774,2.494e-07,4.957e+03,0.6910,0.5555, 41.91, 32.13, 1.813, 1.382,0.00159,0.001275,1.022e+03,0.8160,0.6485, 42.53, 32.69, 1.908, 1.449,0.001741,0.001377
4775,2.472e-07,4.955e+03,0.6883,0.5524, 41.90, 32.11, 1.801, 1.373,0.00158,0.001249,1.022e+03,0.8314,0.6585, 42.53, 32.69, 1.900, 1.444,0.001699,0.001335
4776,2.450e-07,4.968e+03,0.6915,0.5544, 41.95, 32.15, 1.812, 1.373,0.00156,0.001250,1.021e+03,0.8023,0.6395, 42.53, 32.68, 1.881, 1.429,0.001691,0.001313
4777,2.428e-07,4.966e+03,0.6907,0.5517, 41.95, 32.15, 1.806, 1.389,0.00160,0.001264,1.021e+03,0.8236,0.6537, 42.53, 32.68, 1.893, 1.437,0.001681,0.001311
4778,2.406e-07,4.964e+03,0.6914,0.5541, 41.93, 32.12, 1.776, 1.354,0.00158,0.001260,1.022e+03,0.8128,0.6466, 42.53, 32.69, 1.923, 1.458,0.001709,0.001318
4779,2.385e-07,4.950e+03,0.6898,0.5517, 41.93, 32.13, 1.811, 1.374,0.00158,0.001264,1.022e+03,0.8160,0.6485, 42.53, 32.69, 1.885, 1.431,0.001704,0.001322
4780,2.363e-07,4.958e+03,0.6900,0.5531, 41.93, 32.14, 1.809, 1.376,0.00157,0.001249,1.022e+03,0.8112,0.6451, 42.53, 32.69, 1.909, 1.448,0.001690,0.001324
4781,2.342e-07,4.971e+03,0.6871,0.5503, 41.94, 32.14, 1.790, 1.357,0.00160,0.001279,1.022e+03,0.8110,0.6448, 42.53, 32.68, 1.906, 1.447,0.001708,0.001313
4782,2.320e-07,4.967e+03,0.6939,0.5568, 41.93, 32.14, 1.838, 1.407,0.00161,0.001275,1.022e+03,0.8170,0.6487, 42.53, 32.69, 1.903, 1.446,0.001714,0.001337
4783,2.299e-07,4.965e+03,0.6875,0.5513, 41.94, 32.13, 1.809, 1.376,0.00162,0.001283,1.021e+03,0.8168,0.6485, 42.53, 32.68, 1.905, 1.446,0.001657,0.001304
4784,2.278e-07,4.973e+03,0.6930,0.5549, 41.95, 32.15, 1.798, 1.378,0.00160,0.001271,1.022e+03,0.8161,0.6483, 42.53, 32.68, 1.902, 1.444,0.001724,0.001326
4785,2.257e-07,4.965e+03,0.6879,0.5513, 41.93, 32.14, 1.819, 1.391,0.00158,0.001269,1.022e+03,0.8144,0.6478, 42.53, 32.69, 1.893, 1.437,0.001702,0.001326
4786,2.236e-07,4.954e+03,0.6899,0.5530, 41.94, 32.13, 1.809, 1.382,0.00159,0.001270,1.022e+03,0.8074,0.6434, 42.52, 32.68, 1.896, 1.439,0.001705,0.001315
4787,2.215e-07,4.975e+03,0.6935,0.5543, 41.95, 32.16, 1.788, 1.364,0.00161,0.001276,1.022e+03,0.8113,0.6461, 42.53, 32.68, 1.913, 1.451,0.001698,0.001328
4788,2.194e-07,4.949e+03,0.6869,0.5508, 41.96, 32.15, 1.820, 1.380,0.00155,0.001226,1.021e+03,0.8277,0.6558, 42.53, 32.69, 1.844, 1.402,0.001690,0.001330
4789,2.173e-07,4.960e+03,0.6883,0.5522, 41.95, 32.14, 1.751, 1.327,0.00159,0.001260,1.022e+03,0.8283,0.6561, 42.53, 32.69, 1.922, 1.457,0.001700,0.001315
4790,2.152e-07,4.951e+03,0.6906,0.5524, 41.93, 32.12, 1.832, 1.401,0.00156,0.001236,1.022e+03,0.8018,0.6391, 42.53, 32.68, 1.880, 1.427,0.001739,0.001335
4791,2.132e-07,4.972e+03,0.6895,0.5502, 41.96, 32.17, 1.788, 1.356,0.00161,0.001280,1.022e+03,0.8124,0.6464, 42.53, 32.69, 1.949, 1.479,0.001680,0.001319
4792,2.112e-07,4.960e+03,0.6917,0.5557, 41.94, 32.15, 1.824, 1.395,0.00157,0.001257,1.022e+03,0.8268,0.6557, 42.53, 32.68, 1.838, 1.399,0.001693,0.001309
4793,2.091e-07,4.971e+03,0.6920,0.5538, 41.94, 32.15, 1.784, 1.353,0.00158,0.001249,1.022e+03,0.8074,0.6436, 42.52, 32.68, 1.930, 1.465,0.001707,0.001321
4794,2.071e-07,4.969e+03,0.6907,0.5533, 41.96, 32.16, 1.823, 1.396,0.00158,0.001252,1.022e+03,0.8053,0.6416, 42.53, 32.68, 1.930, 1.465,0.001717,0.001352
4795,2.051e-07,4.967e+03,0.6894,0.5506, 41.95, 32.15, 1.823, 1.395,0.00158,0.001262,1.021e+03,0.8245,0.6538, 42.53, 32.68, 1.837, 1.399,0.001694,0.001309
4796,2.031e-07,4.973e+03,0.6892,0.5524, 41.96, 32.15, 1.735, 1.304,0.00160,0.001286,1.022e+03,0.8274,0.6556, 42.53, 32.69, 1.907, 1.448,0.001723,0.001321
4797,2.011e-07,4.961e+03,0.6943,0.5575, 41.93, 32.14, 1.812, 1.384,0.00159,0.001261,1.021e+03,0.8053,0.6414, 42.53, 32.68, 1.868, 1.420,0.001685,0.001343
4798,1.991e-07,4.959e+03,0.6902,0.5541, 41.95, 32.14, 1.799, 1.363,0.00159,0.001272,1.021e+03,0.8050,0.6414, 42.53, 32.68, 1.924, 1.459,0.001664,0.001303
4799,1.971e-07,4.949e+03,0.6908,0.5527, 41.96, 32.15, 1.806, 1.372,0.00158,0.001263,1.022e+03,0.8176,0.6497, 42.53, 32.68, 1.899, 1.441,0.001712,0.001320
4800,1.952e-07,4.961e+03,0.6936,0.5556, 41.93, 32.13, 1.815, 1.381,0.00159,0.001268,1.021e+03,0.8171,0.6491, 42.52, 32.68, 1.897, 1.440,0.001697,0.001338
4801,1.932e-07,4.965e+03,0.6915,0.5537, 41.94, 32.14, 1.808, 1.368,0.00158,0.001259,1.021e+03,0.8107,0.6449, 42.53, 32.68, 1.940, 1.472,0.001666,0.001302
4802,1.913e-07,4.951e+03,0.6894,0.5515, 41.91, 32.12, 1.814, 1.379,0.00157,0.001248,1.022e+03,0.8083,0.6433, 42.52, 32.68, 1.869, 1.419,0.001710,0.001337
4803,1.893e-07,4.970e+03,0.6889,0.5511, 41.96, 32.16, 1.803, 1.382,0.00159,0.001266,1.022e+03,0.8107,0.6450, 42.52, 32.68, 1.908, 1.448,0.001721,0.001320
4804,1.874e-07,4.954e+03,0.6916,0.5533, 41.94, 32.13, 1.799, 1.374,0.00160,0.001272,1.021e+03,0.8282,0.6557, 42.52, 32.68, 1.920, 1.456,0.001675,0.001323
4805,1.855e-07,4.953e+03,0.6893,0.5531, 41.93, 32.14, 1.833, 1.382,0.00159,0.001247,1.022e+03,0.8137,0.6471, 42.52, 32.68, 1.902, 1.443,0.001724,0.001326
4806,1.836e-07,4.958e+03,0.6881,0.5499, 41.94, 32.15, 1.811, 1.383,0.00158,0.001259,1.022e+03,0.8084,0.6435, 42.52, 32.68, 1.911, 1.450,0.001723,0.001342
4807,1.817e-07,4.951e+03,0.6934,0.5541, 41.93, 32.15, 1.798, 1.358,0.00159,0.001255,1.021e+03,0.8189,0.6504, 42.52, 32.68, 1.885, 1.432,0.001649,0.001299
4808,1.798e-07,4.961e+03,0.6909,0.5558, 41.93, 32.14, 1.820, 1.379,0.00157,0.001253,1.022e+03,0.8346,0.6605, 42.52, 32.69, 1.946, 1.477,0.001710,0.001320
4809,1.779e-07,4.963e+03,0.6921,0.5550, 41.94, 32.13, 1.817, 1.389,0.00159,0.001267,1.022e+03,0.8138,0.6470, 42.52, 32.68, 1.882, 1.431,0.001725,0.001352
4810,1.761e-07,4.962e+03,0.6926,0.5531, 41.93, 32.13, 1.805, 1.371,0.00160,0.001275,1.021e+03,0.8085,0.6432, 42.52, 32.68, 1.911, 1.452,0.001689,0.001320
4811,1.742e-07,4.954e+03,0.6936,0.5551, 41.93, 32.13, 1.788, 1.365,0.00159,0.001255,1.022e+03,0.8131,0.6461, 42.52, 32.68, 1.885, 1.432,0.001715,0.001319
4812,1.724e-07,4.965e+03,0.6921,0.5536, 41.95, 32.15, 1.804, 1.374,0.00157,0.001247,1.022e+03,0.8154,0.6476, 42.52, 32.68, 1.896, 1.440,0.001705,0.001340
4813,1.705e-07,4.953e+03,0.6899,0.5532, 41.92, 32.12, 1.801, 1.368,0.00157,0.001238,1.021e+03,0.8196,0.6504, 42.52, 32.68, 1.904, 1.446,0.001657,0.001304
4814,1.687e-07,4.956e+03,0.6899,0.5532, 41.94, 32.15, 1.816, 1.367,0.00157,0.001247,1.021e+03,0.8141,0.6475, 42.52, 32.68, 1.937, 1.469,0.001696,0.001316
4815,1.669e-07,4.945e+03,0.6885,0.5509, 41.92, 32.12, 1.829, 1.385,0.00156,0.001224,1.022e+03,0.8219,0.6521, 42.52, 32.68, 1.879, 1.427,0.001732,0.001348
4816,1.651e-07,4.958e+03,0.6887,0.5520, 41.95, 32.14, 1.794, 1.365,0.00159,0.001256,1.022e+03,0.8217,0.6519, 42.52, 32.68, 1.918, 1.454,0.001703,0.001327
4817,1.633e-07,4.952e+03,0.6903,0.5541, 41.95, 32.16, 1.797, 1.367,0.00158,0.001263,1.022e+03,0.8105,0.6447, 42.52, 32.68, 1.888, 1.433,0.001714,0.001319
4818,1.615e-07,4.964e+03,0.6905,0.5527, 41.92, 32.13, 1.811, 1.381,0.00158,0.001247,1.022e+03,0.8086,0.6435, 42.52, 32.68, 1.918, 1.454,0.001712,0.001338
4819,1.597e-07,4.953e+03,0.6909,0.5544, 41.95, 32.14, 1.803, 1.370,0.00158,0.001253,1.021e+03,0.8259,0.6542, 42.52, 32.68, 1.893, 1.437,0.001686,0.001316
4820,1.579e-07,4.957e+03,0.6937,0.5554, 41.94, 32.14, 1.808, 1.372,0.00157,0.001247,1.021e+03,0.8012,0.6388, 42.52, 32.68, 1.888, 1.433,0.001698,0.001318
4821,1.562e-07,4.949e+03,0.6929,0.5520, 41.95, 32.15, 1.781, 1.356,0.00158,0.001263,1.021e+03,0.8014,0.6390, 42.52, 32.68, 1.911, 1.449,0.001703,0.001319
4822,1.544e-07,4.962e+03,0.6878,0.5498, 41.94, 32.14, 1.825, 1.368,0.00159,0.001263,1.021e+03,0.8262,0.6546, 42.52, 32.68, 1.892, 1.436,0.001691,0.001315
4823,1.527e-07,4.952e+03,0.6865,0.5513, 41.93, 32.12, 1.812, 1.383,0.00159,0.001263,1.021e+03,0.8254,0.6541, 42.52, 32.68, 1.910, 1.449,0.001686,0.001319
4824,1.510e-07,4.971e+03,0.6901,0.5518, 41.95, 32.14, 1.807, 1.380,0.00158,0.001257,1.021e+03,0.8082,0.6433, 42.52, 32.68, 1.893, 1.435,0.001715,0.001329
4825,1.493e-07,4.952e+03,0.6885,0.5508, 41.90, 32.11, 1.831, 1.388,0.00161,0.001285,1.021e+03,0.8214,0.6518, 42.52, 32.68, 1.918, 1.454,0.001707,0.001316
4826,1.475e-07,4.942e+03,0.6911,0.5547, 41.90, 32.11, 1.806, 1.368,0.00159,0.001269,1.021e+03,0.8122,0.6457, 42.52, 32.68, 1.912, 1.450,0.001689,0.001310
4827,1.458e-07,4.967e+03,0.6912,0.5527, 41.96, 32.15, 1.822, 1.383,0.00159,0.001256,1.021e+03,0.8046,0.6401, 42.52, 32.68, 1.886, 1.431,0.001711,0.001347
4828,1.442e-07,4.969e+03,0.6904,0.5524, 41.95, 32.15, 1.787, 1.359,0.00158,0.001254,1.021e+03,0.8177,0.6489, 42.52, 32.68, 1.882, 1.428,0.001680,0.001308
4829,1.425e-07,4.955e+03,0.6888,0.5530, 41.95, 32.15, 1.796, 1.366,0.00160,0.001267,1.021e+03,0.8229,0.6521, 42.52, 32.68, 1.894, 1.435,0.001666,0.001307
4830,1.408e-07,4.968e+03,0.6899,0.5516, 41.96, 32.13, 1.805, 1.376,0.00156,0.001239,1.022e+03,0.8085,0.6431, 42.52, 32.68, 1.890, 1.432,0.001717,0.001324
4831,1.392e-07,4.971e+03,0.6864,0.5478, 41.94, 32.15, 1.789, 1.358,0.00160,0.001268,1.022e+03,0.8010,0.6384, 42.52, 32.68, 1.904, 1.443,0.001720,0.001326
