Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
 720,4.748e-05,1.065e+01,0.9408,0.7621, 61.11, 47.38, 4.778, 3.317,0.00995,0.007841,2.239e+00,1.0642,0.9196, 62.55, 48.54, 4.210, 3.037,0.010861,0.008661
 721,4.747e-05,1.076e+01,1.0719,0.8791, 61.29, 47.53, 4.686, 3.262,0.01028,0.008224,2.175e+00,0.9936,0.8520, 61.84, 47.96, 4.000, 2.894,0.009324,0.007400
 722,4.746e-05,1.069e+01,1.0138,0.8263, 61.20, 47.46, 4.742, 3.310,0.00981,0.007813,2.178e+00,1.4333,1.1493, 61.69, 47.81, 5.317, 3.721,0.009981,0.008113
 723,4.746e-05,1.069e+01,1.1049,0.8955, 61.15, 47.43, 4.726, 3.291,0.00982,0.007910,2.125e+00,1.1681,0.9027, 61.04, 47.30, 5.266, 3.692,0.008991,0.007195
 724,4.745e-05,1.061e+01,1.0815,0.8758, 61.06, 47.36, 4.799, 3.336,0.00949,0.007620,2.205e+00,1.0894,0.9415, 62.28, 48.33, 4.117, 2.975,0.009163,0.007290
 725,4.744e-05,1.064e+01,0.9999,0.8105, 61.07, 47.36, 4.594, 3.181,0.00944,0.007635,2.137e+00,0.9512,0.7875, 61.33, 47.55, 3.721, 2.713,0.008972,0.007284
 726,4.744e-05,1.059e+01,1.0166,0.8210, 60.96, 47.28, 4.651, 3.204,0.00979,0.007798,2.204e+00,1.2015,0.9289, 62.08, 48.17, 5.784, 4.017,0.009581,0.007836
 727,4.743e-05,1.066e+01,1.0294,0.8403, 61.06, 47.34, 4.882, 3.358,0.00963,0.007708,2.156e+00,1.3782,1.0972, 61.44, 47.63, 5.306, 3.718,0.009437,0.007771
 728,4.742e-05,1.063e+01,0.9945,0.7908, 61.01, 47.35, 4.846, 3.339,0.00962,0.007694,2.174e+00,1.0639,0.9156, 61.72, 47.87, 3.882, 2.813,0.010171,0.008199
 729,4.742e-05,1.065e+01,1.0469,0.8589, 61.03, 47.33, 4.776, 3.265,0.01029,0.008292,2.113e+00,0.9538,0.7977, 60.98, 47.27, 3.636, 2.660,0.008966,0.007236
 730,4.741e-05,1.050e+01,0.9931,0.8029, 60.78, 47.15, 4.589, 3.182,0.00933,0.007371,2.211e+00,1.1230,0.8663, 62.14, 48.23, 5.886, 4.090,0.009874,0.007911
 731,4.740e-05,1.068e+01,1.1024,0.8926, 61.04, 47.35, 4.907, 3.356,0.00982,0.007854,2.157e+00,1.5169,1.2280, 61.49, 47.67, 5.342, 3.745,0.009000,0.007344
 732,4.740e-05,1.058e+01,1.1016,0.8777, 60.91, 47.22, 4.848, 3.326,0.00948,0.007538,2.149e+00,1.1275,0.9716, 61.45, 47.66, 3.792, 2.755,0.009450,0.007463
 733,4.739e-05,1.056e+01,1.1021,0.9101, 60.87, 47.22, 4.691, 3.212,0.00953,0.007666,2.100e+00,1.0645,0.9166, 60.72, 47.05, 3.470, 2.549,0.009697,0.007645
 734,4.738e-05,1.055e+01,1.0057,0.8225, 60.81, 47.16, 4.532, 3.130,0.00980,0.007837,2.218e+00,1.5211,1.2321, 62.32, 48.39, 5.918, 4.101,0.009041,0.007181
 735,4.737e-05,1.063e+01,1.1297,0.9159, 60.93, 47.23, 4.896, 3.341,0.00987,0.007915,2.168e+00,1.3624,1.0808, 61.44, 47.65, 5.382, 3.775,0.010776,0.008786
 736,4.737e-05,1.061e+01,1.0451,0.8365, 60.78, 47.11, 4.817, 3.317,0.01084,0.008752,2.145e+00,1.0137,0.8731, 61.35, 47.59, 3.777, 2.740,0.009890,0.007896
 737,4.736e-05,1.053e+01,1.0544,0.8580, 60.66, 47.03, 4.659, 3.189,0.01061,0.008405,2.128e+00,1.0614,0.9139, 60.76, 47.08, 3.355, 2.466,0.012459,0.009914
 738,4.735e-05,1.058e+01,1.1163,0.9132, 60.62, 47.00, 4.420, 3.039,0.01159,0.009170,2.175e+00,1.1249,0.8646, 61.72, 47.88, 5.842, 4.058,0.009002,0.007179
 739,4.735e-05,1.062e+01,1.0030,0.8207, 60.72, 47.08, 4.820, 3.299,0.01125,0.008821,2.154e+00,1.5639,1.2713, 60.88, 47.15, 5.005, 3.546,0.013283,0.010661
 740,4.734e-05,1.061e+01,1.0625,0.8549, 60.60, 46.98, 4.550, 3.164,0.01232,0.009839,2.162e+00,1.1658,1.0086, 61.65, 47.80, 3.926, 2.839,0.009238,0.007390
 741,4.733e-05,1.063e+01,1.1653,0.9643, 60.73, 47.07, 4.521, 3.129,0.01186,0.009323,2.130e+00,1.0293,0.8867, 60.72, 47.03, 3.254, 2.411,0.012936,0.010242
 742,4.732e-05,1.052e+01,1.0560,0.8563, 60.51, 46.94, 4.607, 3.150,0.01154,0.009196,2.190e+00,1.0622,0.8277, 61.86, 48.06, 6.098, 4.213,0.009448,0.007456
 743,4.732e-05,1.060e+01,0.9218,0.7372, 60.68, 47.07, 4.917, 3.371,0.01128,0.008935,2.139e+00,1.4415,1.1579, 60.84, 47.17, 5.191, 3.647,0.012160,0.009765
 744,4.731e-05,1.053e+01,1.0470,0.8400, 60.54, 46.92, 4.786, 3.312,0.01150,0.009101,2.180e+00,1.0574,0.9107, 61.80, 47.94, 4.025, 2.923,0.010214,0.008298
 745,4.730e-05,1.061e+01,1.0298,0.8265, 60.69, 47.07, 4.485, 3.134,0.01122,0.008999,2.125e+00,1.0004,0.8631, 61.04, 47.30, 3.540, 2.597,0.010074,0.007989
 746,4.730e-05,1.051e+01,1.0591,0.8667, 60.53, 46.91, 4.609, 3.184,0.01106,0.008860,2.180e+00,0.9722,0.7846, 61.34, 47.63, 5.896, 4.083,0.012418,0.010147
 747,4.729e-05,1.054e+01,0.9207,0.7348, 60.57, 47.01, 4.946, 3.424,0.01078,0.008690,2.109e+00,1.4278,1.1458, 60.73, 47.09, 5.187, 3.647,0.009569,0.007602
 748,4.728e-05,1.044e+01,0.9444,0.7623, 60.45, 46.89, 4.945, 3.413,0.00983,0.007935,2.154e+00,0.9619,0.8130, 61.46, 47.69, 4.133, 2.986,0.009751,0.007716
 749,4.728e-05,1.048e+01,0.8785,0.7085, 60.54, 47.00, 4.824, 3.323,0.00984,0.007856,2.108e+00,0.9584,0.7972, 60.75, 47.11, 3.746, 2.721,0.010253,0.008148
 750,4.727e-05,1.038e+01,0.9216,0.7323, 60.35, 46.86, 4.665, 3.222,0.00952,0.007595,2.155e+00,1.3709,1.0908, 61.44, 47.69, 5.877, 4.068,0.008789,0.007124
 751,4.726e-05,1.045e+01,0.9981,0.8077, 60.48, 46.94, 4.975, 3.417,0.00926,0.007347,2.122e+00,1.2133,0.9445, 60.96, 47.29, 5.483, 3.829,0.009125,0.007468
 752,4.725e-05,1.041e+01,0.9581,0.7730, 60.41, 46.84, 4.832, 3.300,0.00964,0.007707,2.120e+00,0.9605,0.8115, 61.08, 47.37, 3.792, 2.753,0.009014,0.007277
 753,4.725e-05,1.040e+01,0.9517,0.7695, 60.39, 46.83, 4.709, 3.255,0.00924,0.007309,2.068e+00,0.9586,0.8142, 60.35, 46.78, 3.269, 2.405,0.008876,0.007164
 754,4.724e-05,1.035e+01,0.9630,0.7785, 60.27, 46.75, 4.756, 3.212,0.00930,0.007376,2.171e+00,1.3161,1.0404, 61.70, 47.90, 5.716, 3.972,0.008800,0.007148
 755,4.723e-05,1.043e+01,0.9968,0.8006, 60.40, 46.81, 4.823, 3.323,0.00915,0.007306,2.119e+00,1.0486,0.8196, 60.98, 47.25, 5.389, 3.774,0.008695,0.007058
 756,4.723e-05,1.037e+01,1.0093,0.8088, 60.30, 46.76, 4.963, 3.375,0.00900,0.007153,2.117e+00,0.9507,0.7903, 61.06, 47.37, 3.904, 2.832,0.008766,0.007046
 757,4.722e-05,1.036e+01,0.9846,0.7841, 60.32, 46.77, 4.676, 3.219,0.00925,0.007402,2.067e+00,1.1186,0.9672, 60.32, 46.75, 3.322, 2.447,0.009034,0.007250
 758,4.721e-05,1.033e+01,0.9055,0.7212, 60.27, 46.74, 4.669, 3.195,0.00924,0.007446,2.169e+00,1.4162,1.1358, 61.54, 47.80, 5.970, 4.125,0.009650,0.007696
 759,4.720e-05,1.041e+01,1.0085,0.8038, 60.34, 46.79, 4.879, 3.335,0.00948,0.007533,2.113e+00,1.0612,0.8293, 60.82, 47.18, 5.652, 3.949,0.009005,0.007173
 760,4.720e-05,1.037e+01,1.0313,0.8334, 60.24, 46.73, 4.965, 3.398,0.00940,0.007557,2.112e+00,0.9569,0.7977, 60.91, 47.21, 3.765, 2.738,0.009509,0.007654
 761,4.719e-05,1.035e+01,0.9096,0.7349, 60.20, 46.68, 4.517, 3.120,0.00964,0.007738,2.063e+00,1.0789,0.9312, 60.16, 46.61, 3.264, 2.412,0.009887,0.008032
 762,4.718e-05,1.031e+01,0.9471,0.7563, 60.11, 46.62, 4.673, 3.195,0.00969,0.007681,2.150e+00,1.1971,0.9257, 61.36, 47.67, 6.103, 4.214,0.008653,0.006925
 763,4.717e-05,1.037e+01,0.9045,0.7242, 60.22, 46.71, 5.035, 3.450,0.00922,0.007398,2.105e+00,1.1259,0.8700, 60.74, 47.13, 5.734, 3.998,0.008656,0.006953
 764,4.717e-05,1.032e+01,0.9905,0.7964, 60.16, 46.65, 4.930, 3.358,0.00922,0.007364,2.102e+00,0.9482,0.7955, 60.83, 47.15, 3.558, 2.604,0.008932,0.007222
 765,4.716e-05,1.030e+01,0.9527,0.7724, 60.14, 46.63, 4.666, 3.191,0.00913,0.007212,2.053e+00,1.0270,0.8863, 60.09, 46.54, 3.397, 2.490,0.009146,0.007223
 766,4.715e-05,1.026e+01,1.0345,0.8493, 60.04, 46.51, 4.502, 3.113,0.00925,0.007423,2.148e+00,1.1180,0.8595, 61.33, 47.63, 6.127, 4.232,0.008659,0.006907
 767,4.715e-05,1.033e+01,0.9507,0.7616, 60.11, 46.63, 4.966, 3.372,0.00915,0.007287,2.096e+00,1.3254,1.0467, 60.62, 47.01, 5.511, 3.853,0.008680,0.007053
 768,4.714e-05,1.031e+01,0.9268,0.7385, 60.06, 46.57, 4.843, 3.302,0.00919,0.007336,2.099e+00,1.0654,0.9197, 60.71, 47.07, 3.821, 2.767,0.009460,0.007653
 769,4.713e-05,1.029e+01,1.0113,0.8049, 60.04, 46.57, 4.555, 3.147,0.00951,0.007558,2.048e+00,0.9607,0.8130, 60.07, 46.54, 3.438, 2.527,0.008713,0.006967
 770,4.712e-05,1.022e+01,0.9179,0.7421, 59.93, 46.47, 4.641, 3.177,0.00883,0.007117,2.140e+00,1.3277,1.0487, 61.24, 47.53, 5.763, 4.004,0.008651,0.006910
 771,4.712e-05,1.031e+01,0.9736,0.7737, 60.06, 46.63, 4.959, 3.407,0.00911,0.007254,2.081e+00,0.9340,0.7705, 60.33, 46.76, 5.689, 3.960,0.009280,0.007383
 772,4.711e-05,1.026e+01,1.1129,0.9079, 59.91, 46.49, 4.762, 3.262,0.00957,0.007668,2.100e+00,0.9625,0.8159, 60.72, 47.09, 3.867, 2.798,0.009505,0.007540
 773,4.710e-05,1.025e+01,0.9802,0.7747, 59.87, 46.47, 4.671, 3.209,0.00965,0.007738,2.055e+00,1.0032,0.8651, 60.05, 46.53, 3.488, 2.552,0.009725,0.007743
 774,4.709e-05,1.022e+01,1.1825,0.9826, 59.86, 46.42, 4.496, 3.114,0.00956,0.007582,2.127e+00,1.2219,0.9461, 61.05, 47.35, 5.740, 3.990,0.008793,0.007030
 775,4.709e-05,1.029e+01,0.9650,0.7793, 59.93, 46.43, 4.736, 3.247,0.00974,0.007794,2.080e+00,1.2162,0.9371, 60.35, 46.75, 5.171, 3.643,0.009200,0.007513
 776,4.708e-05,1.020e+01,0.9723,0.7826, 59.83, 46.36, 4.744, 3.261,0.00946,0.007535,2.087e+00,0.9855,0.8473, 60.60, 46.98, 3.824, 2.779,0.008947,0.007264
 777,4.707e-05,1.022e+01,1.0451,0.8396, 59.87, 46.41, 4.583, 3.154,0.00962,0.007627,2.047e+00,0.9903,0.8522, 59.82, 46.34, 3.267, 2.401,0.010670,0.008770
 778,4.706e-05,1.018e+01,0.9785,0.7938, 59.73, 46.30, 4.518, 3.085,0.00990,0.007887,2.139e+00,1.1426,0.8815, 61.11, 47.48, 6.030, 4.163,0.009539,0.007630
 779,4.706e-05,1.028e+01,0.9327,0.7352, 59.86, 46.44, 4.943, 3.367,0.01009,0.008091,2.090e+00,1.0977,0.8489, 60.39, 46.82, 5.527, 3.866,0.009908,0.008090
 780,4.705e-05,1.024e+01,0.9999,0.7883, 59.78, 46.38, 4.884, 3.334,0.01034,0.008235,2.064e+00,0.9605,0.8173, 60.28, 46.73, 3.783, 2.744,0.008747,0.006994
 781,4.704e-05,1.019e+01,1.0313,0.8305, 59.72, 46.33, 4.630, 3.176,0.00993,0.007911,2.033e+00,1.0681,0.9213, 59.64, 46.22, 3.274, 2.406,0.010355,0.008263
 782,4.704e-05,1.012e+01,1.0186,0.8330, 59.61, 46.24, 4.552, 3.109,0.00989,0.008017,2.135e+00,1.3354,1.0571, 61.12, 47.40, 5.605, 3.908,0.009239,0.007348
 783,4.703e-05,1.025e+01,1.0499,0.8497, 59.88, 46.41, 4.719, 3.229,0.00956,0.007575,2.081e+00,1.2354,0.9601, 60.38, 46.77, 5.253, 3.690,0.009166,0.007428
 784,4.702e-05,1.020e+01,1.0533,0.8475, 59.73, 46.30, 4.747, 3.270,0.00978,0.007866,2.064e+00,1.0088,0.8717, 60.27, 46.73, 3.637, 2.657,0.008911,0.007085
 785,4.701e-05,1.015e+01,0.9639,0.7809, 59.67, 46.28, 4.637, 3.136,0.00936,0.007434,2.027e+00,0.9818,0.8466, 59.49, 46.10, 3.351, 2.463,0.010774,0.008576
 786,4.701e-05,1.013e+01,1.1049,0.9203, 59.52, 46.18, 4.512, 3.092,0.01013,0.008124,2.119e+00,1.1835,0.9134, 60.90, 47.26, 5.975, 4.133,0.008889,0.007252
 787,4.700e-05,1.023e+01,1.0181,0.8036, 59.75, 46.31, 4.860, 3.269,0.00988,0.007786,2.078e+00,1.4474,1.1653, 60.21, 46.64, 5.266, 3.690,0.010068,0.008371
 788,4.699e-05,1.018e+01,1.0875,0.8833, 59.66, 46.24, 4.685, 3.189,0.00978,0.007930,2.061e+00,1.0089,0.8709, 60.24, 46.72, 3.952, 2.870,0.008566,0.006929
 789,4.698e-05,1.018e+01,1.0097,0.8231, 59.60, 46.23, 4.605, 3.180,0.00983,0.007860,2.040e+00,1.1234,0.9727, 59.56, 46.16, 3.276, 2.408,0.011725,0.009336
 790,4.698e-05,1.016e+01,1.1276,0.9233, 59.55, 46.16, 4.511, 3.076,0.01086,0.008736,2.108e+00,1.1347,0.8749, 60.78, 47.13, 5.506, 3.832,0.008888,0.007272
 791,4.697e-05,1.022e+01,1.0014,0.8156, 59.73, 46.26, 4.593, 3.145,0.01032,0.008253,2.054e+00,1.1709,0.9033, 59.83, 46.29, 4.954, 3.505,0.010482,0.008656
 792,4.696e-05,1.016e+01,1.1124,0.8974, 59.47, 46.08, 4.598, 3.189,0.01081,0.008587,2.089e+00,1.0101,0.8723, 60.67, 47.10, 4.029, 2.914,0.008395,0.006754
 793,4.695e-05,1.016e+01,1.0450,0.8360, 59.53, 46.18, 4.577, 3.157,0.01067,0.008454,2.088e+00,1.1414,0.9887, 59.90, 46.45, 3.708, 2.686,0.013918,0.011159
 794,4.695e-05,1.021e+01,1.1160,0.9044, 59.45, 46.08, 4.408, 3.073,0.01231,0.009801,2.069e+00,1.0809,0.8387, 60.18, 46.63, 5.279, 3.693,0.009262,0.007426
 795,4.694e-05,1.017e+01,0.9878,0.7902, 59.45, 46.06, 4.556, 3.154,0.01153,0.009048,2.059e+00,1.2879,1.0101, 59.44, 45.99, 4.861, 3.436,0.013543,0.010857
 796,4.693e-05,1.022e+01,1.0771,0.8827, 59.37, 45.99, 4.497, 3.100,0.01276,0.009857,2.088e+00,1.1868,1.0241, 60.47, 46.89, 3.839, 2.784,0.010089,0.008050
 797,4.692e-05,1.024e+01,1.1456,0.9379, 59.39, 46.04, 4.354, 3.037,0.01320,0.010127,2.102e+00,1.1073,0.9561, 59.46, 46.06, 3.224, 2.376,0.017328,0.013509
 798,4.692e-05,1.027e+01,1.1290,0.9199, 59.22, 45.90, 4.429, 3.026,0.01471,0.011321,2.093e+00,1.2121,0.9435, 60.51, 46.96, 5.867, 4.066,0.009035,0.007403
 799,4.691e-05,1.029e+01,1.0776,0.8812, 59.38, 46.04, 4.727, 3.235,0.01393,0.010636,2.147e+00,1.5276,1.2356, 59.37, 45.96, 4.904, 3.476,0.020083,0.016572
 800,4.690e-05,1.042e+01,1.2450,1.0378, 59.24, 45.88, 4.495, 3.081,0.01666,0.012987,2.084e+00,0.9658,0.8190, 60.53, 46.93, 3.675, 2.680,0.009197,0.007427
 801,4.689e-05,1.034e+01,1.1239,0.9097, 59.38, 46.00, 4.251, 2.967,0.01539,0.011927,2.130e+00,1.3839,1.1860, 59.61, 46.15, 2.900, 2.155,0.018597,0.015263
 802,4.688e-05,1.030e+01,1.0537,0.8506, 59.19, 45.87, 4.262, 2.927,0.01534,0.012437,2.120e+00,1.1422,0.8843, 60.50, 46.98, 5.668, 3.939,0.012292,0.009814
 803,4.688e-05,1.030e+01,1.0122,0.8147, 59.49, 46.14, 4.726, 3.259,0.01290,0.010385,2.020e+00,1.4175,1.1361, 59.50, 46.06, 4.850, 3.432,0.009014,0.007149
 804,4.687e-05,1.018e+01,0.9497,0.7573, 59.38, 46.03, 4.806, 3.320,0.01251,0.009712,2.152e+00,0.9646,0.8101, 60.57, 47.05, 4.146, 2.989,0.015284,0.012508
 805,4.686e-05,1.030e+01,0.8738,0.7068, 59.44, 46.16, 4.999, 3.405,0.01355,0.010905,2.076e+00,1.1301,0.8713, 59.64, 46.27, 4.137, 2.985,0.014182,0.011489
 806,4.685e-05,1.031e+01,0.9378,0.7591, 59.36, 46.10, 4.895, 3.385,0.01432,0.011424,2.076e+00,0.9991,0.7945, 60.04, 46.61, 6.020, 4.164,0.010678,0.008794
 807,4.685e-05,1.021e+01,0.8758,0.6967, 59.27, 45.99, 5.011, 3.424,0.01335,0.010428,2.084e+00,1.1032,0.8563, 59.42, 46.12, 5.555, 3.866,0.015374,0.012559
 808,4.684e-05,1.012e+01,0.9222,0.7523, 59.15, 45.87, 4.826, 3.294,0.01274,0.010013,2.069e+00,0.9559,0.8007, 60.39, 46.84, 3.726, 2.711,0.008414,0.006796
 809,4.683e-05,1.008e+01,0.8594,0.6934, 59.25, 45.92, 4.445, 3.076,0.01031,0.008119,2.037e+00,0.9560,0.7932, 59.68, 46.25, 3.496, 2.551,0.010486,0.008530
 810,4.682e-05,1.002e+01,0.8898,0.7211, 59.16, 45.87, 4.538, 3.135,0.01016,0.008064,2.049e+00,1.1331,0.8767, 59.85, 46.45, 5.847, 4.063,0.009018,0.007171
 811,4.682e-05,1.001e+01,0.8768,0.7056, 59.12, 45.88, 4.922, 3.394,0.00960,0.007694,2.006e+00,1.0377,0.8139, 59.23, 45.95, 5.392, 3.770,0.009170,0.007348
 812,4.681e-05,9.925e+00,0.9495,0.7665, 59.02, 45.80, 4.947, 3.412,0.00912,0.007281,2.063e+00,0.9725,0.8335, 60.24, 46.73, 3.773, 2.726,0.008937,0.007124
 813,4.680e-05,9.974e+00,1.0323,0.8379, 59.13, 45.86, 4.484, 3.132,0.00889,0.007166,2.014e+00,1.1473,0.9930, 59.48, 46.10, 3.434, 2.511,0.009431,0.007475
 814,4.679e-05,9.945e+00,0.9510,0.7616, 59.05, 45.76, 4.516, 3.106,0.00951,0.007557,2.062e+00,1.2482,0.9738, 60.08, 46.62, 5.670, 3.943,0.008871,0.007014
 815,4.679e-05,9.959e+00,0.9487,0.7642, 59.06, 45.77, 4.646, 3.199,0.00894,0.007123,2.024e+00,1.1547,0.8935, 59.58, 46.19, 5.426, 3.788,0.008516,0.006864
 816,4.678e-05,9.975e+00,0.9128,0.7346, 59.10, 45.83, 4.878, 3.336,0.00948,0.007535,2.027e+00,0.9473,0.7951, 59.73, 46.31, 3.853, 2.795,0.008662,0.006967
 817,4.677e-05,9.945e+00,0.9233,0.7445, 59.01, 45.76, 4.624, 3.177,0.00933,0.007459,1.984e+00,0.9417,0.7854, 59.02, 45.72, 3.171, 2.344,0.009546,0.007707
 818,4.676e-05,9.875e+00,0.9063,0.7180, 58.94, 45.73, 4.729, 3.205,0.00918,0.007336,2.097e+00,1.0983,0.8470, 60.48, 46.99, 5.989, 4.141,0.009688,0.007786
 819,4.675e-05,9.982e+00,0.8778,0.7130, 59.10, 45.85, 4.900, 3.326,0.00923,0.007413,2.045e+00,1.2071,0.9430, 59.83, 46.42, 5.461, 3.813,0.009117,0.007288
 820,4.675e-05,9.925e+00,0.8714,0.6976, 59.00, 45.74, 4.804, 3.261,0.00929,0.007439,2.013e+00,0.9439,0.7923, 59.49, 46.12, 3.511, 2.563,0.009166,0.007318
 821,4.674e-05,9.894e+00,0.8618,0.7036, 58.93, 45.71, 4.485, 3.069,0.00937,0.007559,1.970e+00,0.9619,0.7846, 58.86, 45.58, 3.144, 2.336,0.009097,0.007153
 822,4.673e-05,9.870e+00,0.9608,0.7689, 58.85, 45.67, 4.675, 3.178,0.00940,0.007493,2.079e+00,1.0297,0.8133, 60.23, 46.79, 6.185, 4.257,0.009364,0.007417
 823,4.672e-05,9.959e+00,0.9213,0.7448, 58.98, 45.74, 4.999, 3.366,0.00879,0.007008,2.032e+00,1.5931,1.3161, 59.65, 46.29, 5.418, 3.788,0.008899,0.007107
 824,4.672e-05,9.909e+00,1.0216,0.8175, 58.93, 45.70, 4.882, 3.369,0.00921,0.007344,2.009e+00,1.2889,1.1109, 59.49, 46.07, 3.283, 2.422,0.008725,0.006921
 825,4.671e-05,9.903e+00,1.2042,0.9739, 58.90, 45.64, 4.497, 3.048,0.00914,0.007291,1.962e+00,1.0361,0.8251, 58.75, 45.47, 3.041, 2.259,0.009029,0.007114
 826,4.670e-05,9.859e+00,1.0401,0.8384, 58.84, 45.58, 4.553, 3.092,0.00945,0.007493,2.089e+00,1.1012,0.8525, 60.43, 46.94, 5.881, 4.073,0.009131,0.007167
 827,4.669e-05,9.951e+00,0.9283,0.7442, 58.98, 45.74, 4.855, 3.292,0.00927,0.007363,2.036e+00,0.9900,0.7904, 59.63, 46.24, 5.693, 3.967,0.009478,0.007510
 828,4.668e-05,9.880e+00,0.9163,0.7348, 58.85, 45.65, 4.957, 3.335,0.00921,0.007374,2.002e+00,1.0502,0.8302, 59.28, 45.95, 3.799, 2.748,0.009374,0.007370
 829,4.668e-05,9.846e+00,0.9453,0.7425, 58.74, 45.53, 4.568, 3.136,0.00921,0.007412,1.964e+00,0.9989,0.8620, 58.79, 45.52, 2.985, 2.208,0.009020,0.007262
 830,4.667e-05,9.811e+00,1.0205,0.8255, 58.70, 45.52, 4.619, 3.116,0.00920,0.007412,2.071e+00,1.3659,1.0904, 60.18, 46.73, 5.966, 4.129,0.008899,0.007083
 831,4.666e-05,9.905e+00,1.0346,0.8463, 58.81, 45.64, 4.883, 3.315,0.00921,0.007400,2.017e+00,1.0125,0.8002, 59.32, 46.01, 5.545, 3.864,0.009781,0.007710
 832,4.665e-05,9.824e+00,0.8443,0.6712, 58.65, 45.49, 4.923, 3.366,0.00935,0.007484,2.006e+00,1.0340,0.8930, 59.45, 46.08, 3.555, 2.586,0.008390,0.006667
 833,4.665e-05,9.808e+00,0.9527,0.7707, 58.64, 45.48, 4.580, 3.121,0.00878,0.006978,1.962e+00,0.9570,0.8110, 58.80, 45.54, 3.310, 2.434,0.008535,0.006796
 834,4.664e-05,9.792e+00,1.0260,0.8397, 58.65, 45.45, 4.482, 3.055,0.00890,0.007141,2.047e+00,1.0134,0.8009, 59.91, 46.48, 5.895, 4.081,0.008254,0.006569
 835,4.663e-05,9.857e+00,0.9209,0.7350, 58.78, 45.56, 4.831, 3.297,0.00846,0.006741,2.011e+00,1.2064,0.9354, 59.33, 46.00, 5.360, 3.755,0.008990,0.007100
 836,4.662e-05,9.800e+00,0.9509,0.7623, 58.67, 45.44, 4.759, 3.253,0.00872,0.006979,1.991e+00,1.0073,0.8726, 59.24, 45.89, 3.410, 2.508,0.008402,0.006698
 837,4.661e-05,9.785e+00,0.9647,0.7745, 58.62, 45.43, 4.545, 3.092,0.00886,0.007096,1.944e+00,0.9469,0.7918, 58.53, 45.31, 3.179, 2.347,0.008519,0.006870
 838,4.661e-05,9.746e+00,0.8936,0.7210, 58.51, 45.37, 4.571, 3.088,0.00877,0.006993,2.056e+00,1.0275,0.8086, 60.00, 46.60, 6.177, 4.254,0.008437,0.006695
 839,4.660e-05,9.843e+00,0.9635,0.7805, 58.68, 45.51, 4.967, 3.360,0.00890,0.007113,2.017e+00,1.4489,1.1635, 59.40, 46.06, 5.413, 3.783,0.009028,0.007098
 840,4.659e-05,9.813e+00,0.9391,0.7451, 58.62, 45.44, 4.833, 3.290,0.00919,0.007256,1.982e+00,1.0669,0.9203, 59.10, 45.81, 3.653, 2.651,0.008344,0.006746
 841,4.658e-05,9.753e+00,0.9536,0.7652, 58.49, 45.33, 4.654, 3.174,0.00898,0.007087,1.944e+00,0.9519,0.7773, 58.46, 45.29, 3.333, 2.453,0.009051,0.007150
 842,4.657e-05,9.712e+00,0.9513,0.7652, 58.40, 45.31, 4.472, 3.029,0.00884,0.007005,2.048e+00,1.1168,0.8641, 59.91, 46.48, 5.979, 4.130,0.008244,0.006565
 843,4.657e-05,9.838e+00,0.8971,0.7239, 58.60, 45.41, 4.830, 3.260,0.00898,0.007142,1.999e+00,1.0681,0.8381, 59.20, 45.88, 5.292, 3.704,0.008665,0.006966
 844,4.656e-05,9.802e+00,1.0216,0.8230, 58.56, 45.36, 4.505, 3.094,0.00895,0.007125,1.983e+00,0.9475,0.7899, 59.07, 45.77, 3.585, 2.617,0.008709,0.006960
 845,4.655e-05,9.747e+00,0.9094,0.7346, 58.49, 45.34, 4.512, 3.067,0.00878,0.006970,1.940e+00,1.0166,0.8797, 58.46, 45.25, 3.022, 2.239,0.008529,0.006801
 846,4.654e-05,9.705e+00,1.0119,0.8216, 58.42, 45.30, 4.477, 3.067,0.00890,0.007128,2.050e+00,1.0891,0.8456, 59.82, 46.45, 5.926, 4.097,0.009340,0.007471
 847,4.653e-05,9.794e+00,0.9304,0.7465, 58.51, 45.34, 4.898, 3.314,0.00919,0.007350,1.988e+00,1.2008,0.9300, 59.01, 45.76, 5.589, 3.889,0.008571,0.006772
 848,4.653e-05,9.731e+00,0.9099,0.7340, 58.38, 45.25, 4.671, 3.164,0.00903,0.007211,1.992e+00,1.0047,0.8690, 59.19, 45.85, 3.484, 2.545,0.008985,0.007241
 849,4.652e-05,9.741e+00,1.0236,0.8336, 58.43, 45.28, 4.436, 3.046,0.00907,0.007220,1.944e+00,0.9907,0.8562, 58.48, 45.27, 3.253, 2.388,0.008869,0.007013
 850,4.651e-05,9.718e+00,0.9579,0.7710, 58.32, 45.21, 4.416, 3.037,0.00950,0.007566,2.048e+00,1.0663,0.8311, 59.62, 46.27, 5.860, 4.052,0.010761,0.008568
